"app, topic, category, priority, msgreceived, responsetime"
"app_app2","topic_topic3/app_app2","AN","0","8688","3839.5893451720312"
"app_app2","topic_topic19/app_app2","AN","0","8688","3853.7278502173185"
"app_app2","topic_topic22/app_app2","AN","0","8688","3905.746455379483"
"app_app2","topic_topic9/app_app2","AN","0","8688","3850.26706231454"
"app_app2","topic_topic12/app_app2","AN","0","8688","3840.6914539400664"
"app_app1","topic_topic26/app_app1","AN","0","5692","40064.459064327486"
"app_app1","topic_topic2/app_app1","AN","0","5692","39997.87333333334"
"app_app1","topic_topic1/app_app1","AN","0","5692","39981.88333333333"
"app_app1","topic_topic14/app_app1","AN","0","5692","40018.74966622163"
"app_app1","topic_topic21/app_app1","AN","0","5692","40023.926666666666"
