"app", "topic", "droprate", "priority", "msgreceived", "responsetime"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app7","topic_topic1","0.0","0","3215","11.26843470149255"
"app_app7","topic_topic25","0.0","0","3215","11.309970149253733"
"app_app7","topic_topic2","0.0","0","3215","11.282656716417906"
"app_app7","topic_topic17","0.0","0","3215","11.325970149253733"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app7","topic_topic1","0.0","0","3215","11.26843470149255"
"app_app7","topic_topic25","0.0","0","3215","11.309970149253733"
"app_app7","topic_topic2","0.0","0","3215","11.282656716417906"
"app_app7","topic_topic17","0.0","0","3215","11.325970149253733"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app7","topic_topic1","0.0","0","3215","11.26843470149255"
"app_app7","topic_topic25","0.0","0","3215","11.309970149253733"
"app_app7","topic_topic2","0.0","0","3215","11.282656716417906"
"app_app7","topic_topic17","0.0","0","3215","11.325970149253733"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app7","topic_topic1","0.0","0","3215","11.26843470149255"
"app_app7","topic_topic25","0.0","0","3215","11.309970149253733"
"app_app7","topic_topic2","0.0","0","3215","11.282656716417906"
"app_app7","topic_topic17","0.0","0","3215","11.325970149253733"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app7","topic_topic1","0.0","0","3215","11.26843470149255"
"app_app7","topic_topic25","0.0","0","3215","11.309970149253733"
"app_app7","topic_topic2","0.0","0","3215","11.282656716417906"
"app_app7","topic_topic17","0.0","0","3215","11.325970149253733"
"app_app7","topic_topic9","0.0","0","3215","11.263742537313437"
"app_app7","topic_topic30","0.0","0","3215","11.33255887850468"
"app_app11","topic_topic26","0.0","0","4904","0.657183333333333"
"app_app11","topic_topic13","0.0","0","4904","0.5289916387959861"
"app_app11","topic_topic29","0.0","0","4904","0.5138327759197335"
"app_app11","topic_topic6","0.0","0","4904","0.5090819397993304"
"app_app11","topic_topic10","0.0","0","4904","0.5071103678929803"
"app_app11","topic_topic26","0.0","0","4904","0.657183333333333"
"app_app11","topic_topic13","0.0","0","4904","0.5289916387959861"
"app_app11","topic_topic29","0.0","0","4904","0.5138327759197335"
"app_app11","topic_topic6","0.0","0","4904","0.5090819397993304"
"app_app11","topic_topic10","0.0","0","4904","0.5071103678929803"
"app_app11","topic_topic26","0.0","0","4904","0.657183333333333"
"app_app11","topic_topic13","0.0","0","4904","0.5289916387959861"
"app_app11","topic_topic29","0.0","0","4904","0.5138327759197335"
"app_app11","topic_topic6","0.0","0","4904","0.5090819397993304"
"app_app11","topic_topic10","0.0","0","4904","0.5071103678929803"
"app_app11","topic_topic26","0.0","0","4904","0.657183333333333"
"app_app11","topic_topic13","0.0","0","4904","0.5289916387959861"
"app_app11","topic_topic29","0.0","0","4904","0.5138327759197335"
"app_app11","topic_topic6","0.0","0","4904","0.5090819397993304"
"app_app11","topic_topic10","0.0","0","4904","0.5071103678929803"
"app_app11","topic_topic26","0.0","0","4904","0.657183333333333"
"app_app11","topic_topic13","0.0","0","4904","0.5289916387959861"
"app_app11","topic_topic29","0.0","0","4904","0.5138327759197335"
"app_app11","topic_topic6","0.0","0","4904","0.5090819397993304"
"app_app11","topic_topic10","0.0","0","4904","0.5071103678929803"
"app_app10","topic_topic12","0.0","0","4783","0.7687274247491654"
"app_app10","topic_topic13","0.0","0","4783","0.774729096989966"
"app_app10","topic_topic18","0.0","0","4783","0.76794899665552"
"app_app10","topic_topic17","0.0","0","4783","0.7910476987447688"
"app_app10","topic_topic12","0.0","0","4783","0.7687274247491654"
"app_app10","topic_topic13","0.0","0","4783","0.774729096989966"
"app_app10","topic_topic18","0.0","0","4783","0.76794899665552"
"app_app10","topic_topic17","0.0","0","4783","0.7910476987447688"
"app_app10","topic_topic12","0.0","0","4783","0.7687274247491654"
"app_app10","topic_topic13","0.0","0","4783","0.774729096989966"
"app_app10","topic_topic18","0.0","0","4783","0.76794899665552"
"app_app10","topic_topic17","0.0","0","4783","0.7910476987447688"
"app_app10","topic_topic12","0.0","0","4783","0.7687274247491654"
"app_app10","topic_topic13","0.0","0","4783","0.774729096989966"
"app_app10","topic_topic18","0.0","0","4783","0.76794899665552"
"app_app10","topic_topic17","0.0","0","4783","0.7910476987447688"
"app_app15","topic_topic2","0.0","0","232","9.611"
"app_app15","topic_topic15","0.0","0","232","9.712340425531915"
"app_app15","topic_topic24","0.0","0","232","9.75926086956522"
"app_app15","topic_topic11","0.0","0","232","9.618260869565216"
"app_app15","topic_topic30","0.0","0","232","9.66241304347826"
"app_app15","topic_topic2","0.0","0","232","9.611"
"app_app15","topic_topic15","0.0","0","232","9.712340425531915"
"app_app15","topic_topic24","0.0","0","232","9.75926086956522"
"app_app15","topic_topic11","0.0","0","232","9.618260869565216"
"app_app15","topic_topic30","0.0","0","232","9.66241304347826"
"app_app15","topic_topic2","0.0","0","232","9.611"
"app_app15","topic_topic15","0.0","0","232","9.712340425531915"
"app_app15","topic_topic24","0.0","0","232","9.75926086956522"
"app_app15","topic_topic11","0.0","0","232","9.618260869565216"
"app_app15","topic_topic30","0.0","0","232","9.66241304347826"
"app_app15","topic_topic2","0.0","0","232","9.611"
"app_app15","topic_topic15","0.0","0","232","9.712340425531915"
"app_app15","topic_topic24","0.0","0","232","9.75926086956522"
"app_app15","topic_topic11","0.0","0","232","9.618260869565216"
"app_app15","topic_topic30","0.0","0","232","9.66241304347826"
"app_app15","topic_topic2","0.0","0","232","9.611"
"app_app15","topic_topic15","0.0","0","232","9.712340425531915"
"app_app15","topic_topic24","0.0","0","232","9.75926086956522"
"app_app15","topic_topic11","0.0","0","232","9.618260869565216"
"app_app15","topic_topic30","0.0","0","232","9.66241304347826"
"app_app14","topic_topic24","0.0","0","775","12.495375661375656"
"app_app14","topic_topic5","0.0","0","775","12.381777777777774"
"app_app14","topic_topic28","0.0","0","775","11.760315789473685"
"app_app14","topic_topic8","0.0","0","775","12.349809523809526"
"app_app14","topic_topic20","0.0","0","775","12.408862433862428"
"app_app14","topic_topic24","0.0","0","775","12.495375661375656"
"app_app14","topic_topic5","0.0","0","775","12.381777777777774"
"app_app14","topic_topic28","0.0","0","775","11.760315789473685"
"app_app14","topic_topic8","0.0","0","775","12.349809523809526"
"app_app14","topic_topic20","0.0","0","775","12.408862433862428"
"app_app14","topic_topic24","0.0","0","775","12.495375661375656"
"app_app14","topic_topic5","0.0","0","775","12.381777777777774"
"app_app14","topic_topic28","0.0","0","775","11.760315789473685"
"app_app14","topic_topic8","0.0","0","775","12.349809523809526"
"app_app14","topic_topic20","0.0","0","775","12.408862433862428"
"app_app14","topic_topic24","0.0","0","775","12.495375661375656"
"app_app14","topic_topic5","0.0","0","775","12.381777777777774"
"app_app14","topic_topic28","0.0","0","775","11.760315789473685"
"app_app14","topic_topic8","0.0","0","775","12.349809523809526"
"app_app14","topic_topic20","0.0","0","775","12.408862433862428"
"app_app14","topic_topic24","0.0","0","775","12.495375661375656"
"app_app14","topic_topic5","0.0","0","775","12.381777777777774"
"app_app14","topic_topic28","0.0","0","775","11.760315789473685"
"app_app14","topic_topic8","0.0","0","775","12.349809523809526"
"app_app14","topic_topic20","0.0","0","775","12.408862433862428"
"app_app13","topic_topic14","0.0","0","5975","10.808451046025093"
"app_app13","topic_topic2","0.0","0","5975","10.814552301255217"
"app_app13","topic_topic23","0.0","0","5975","10.832940585774056"
"app_app13","topic_topic19","0.0","0","5975","10.82921673640167"
"app_app13","topic_topic4","0.0","0","5975","10.788533054393298"
"app_app13","topic_topic14","0.0","0","5975","10.808451046025093"
"app_app13","topic_topic2","0.0","0","5975","10.814552301255217"
"app_app13","topic_topic23","0.0","0","5975","10.832940585774056"
"app_app13","topic_topic19","0.0","0","5975","10.82921673640167"
"app_app13","topic_topic4","0.0","0","5975","10.788533054393298"
"app_app13","topic_topic14","0.0","0","5975","10.808451046025093"
"app_app13","topic_topic2","0.0","0","5975","10.814552301255217"
"app_app13","topic_topic23","0.0","0","5975","10.832940585774056"
"app_app13","topic_topic19","0.0","0","5975","10.82921673640167"
"app_app13","topic_topic4","0.0","0","5975","10.788533054393298"
"app_app13","topic_topic14","0.0","0","5975","10.808451046025093"
"app_app13","topic_topic2","0.0","0","5975","10.814552301255217"
"app_app13","topic_topic23","0.0","0","5975","10.832940585774056"
"app_app13","topic_topic19","0.0","0","5975","10.82921673640167"
"app_app13","topic_topic4","0.0","0","5975","10.788533054393298"
"app_app13","topic_topic14","0.0","0","5975","10.808451046025093"
"app_app13","topic_topic2","0.0","0","5975","10.814552301255217"
"app_app13","topic_topic23","0.0","0","5975","10.832940585774056"
"app_app13","topic_topic19","0.0","0","5975","10.82921673640167"
"app_app13","topic_topic4","0.0","0","5975","10.788533054393298"
"app_app12","topic_topic13","0.0","0","4783","1.0625760869565175"
"app_app12","topic_topic18","0.0","0","4783","1.0540710702341138"
"app_app12","topic_topic7","0.0","0","4783","1.0552851170568558"
"app_app12","topic_topic11","0.0","0","4783","1.0755497907949783"
"app_app12","topic_topic13","0.0","0","4783","1.0625760869565175"
"app_app12","topic_topic18","0.0","0","4783","1.0540710702341138"
"app_app12","topic_topic7","0.0","0","4783","1.0552851170568558"
"app_app12","topic_topic11","0.0","0","4783","1.0755497907949783"
"app_app12","topic_topic13","0.0","0","4783","1.0625760869565175"
"app_app12","topic_topic18","0.0","0","4783","1.0540710702341138"
"app_app12","topic_topic7","0.0","0","4783","1.0552851170568558"
"app_app12","topic_topic11","0.0","0","4783","1.0755497907949783"
"app_app12","topic_topic13","0.0","0","4783","1.0625760869565175"
"app_app12","topic_topic18","0.0","0","4783","1.0540710702341138"
"app_app12","topic_topic7","0.0","0","4783","1.0552851170568558"
"app_app12","topic_topic11","0.0","0","4783","1.0755497907949783"
"app_app16","topic_topic14","0.0","0","958","17.756947916666658"
"app_app16","topic_topic25","0.0","0","958","17.81700520833333"
"app_app16","topic_topic16","0.0","0","958","17.828781250000006"
"app_app16","topic_topic17","0.0","0","958","17.808811518324607"
"app_app16","topic_topic30","0.0","0","958","17.856795811518317"
"app_app16","topic_topic14","0.0","0","958","17.756947916666658"
"app_app16","topic_topic25","0.0","0","958","17.81700520833333"
"app_app16","topic_topic16","0.0","0","958","17.828781250000006"
"app_app16","topic_topic17","0.0","0","958","17.808811518324607"
"app_app16","topic_topic30","0.0","0","958","17.856795811518317"
"app_app16","topic_topic14","0.0","0","958","17.756947916666658"
"app_app16","topic_topic25","0.0","0","958","17.81700520833333"
"app_app16","topic_topic16","0.0","0","958","17.828781250000006"
"app_app16","topic_topic17","0.0","0","958","17.808811518324607"
"app_app16","topic_topic30","0.0","0","958","17.856795811518317"
"app_app16","topic_topic14","0.0","0","958","17.756947916666658"
"app_app16","topic_topic25","0.0","0","958","17.81700520833333"
"app_app16","topic_topic16","0.0","0","958","17.828781250000006"
"app_app16","topic_topic17","0.0","0","958","17.808811518324607"
"app_app16","topic_topic30","0.0","0","958","17.856795811518317"
"app_app16","topic_topic14","0.0","0","958","17.756947916666658"
"app_app16","topic_topic25","0.0","0","958","17.81700520833333"
"app_app16","topic_topic16","0.0","0","958","17.828781250000006"
"app_app16","topic_topic17","0.0","0","958","17.808811518324607"
"app_app16","topic_topic30","0.0","0","958","17.856795811518317"
"app_app2","topic_topic12","0.0","0","5978","0.6747759197324433"
"app_app2","topic_topic19","0.0","0","5978","0.699543096234308"
"app_app2","topic_topic3","0.0","0","5978","0.6684456521739176"
"app_app2","topic_topic9","0.0","0","5978","0.672462374581939"
"app_app2","topic_topic22","0.0","0","5978","0.6701472803347259"
"app_app2","topic_topic12","0.0","0","5978","0.6747759197324433"
"app_app2","topic_topic19","0.0","0","5978","0.699543096234308"
"app_app2","topic_topic3","0.0","0","5978","0.6684456521739176"
"app_app2","topic_topic9","0.0","0","5978","0.672462374581939"
"app_app2","topic_topic22","0.0","0","5978","0.6701472803347259"
"app_app2","topic_topic12","0.0","0","5978","0.6747759197324433"
"app_app2","topic_topic19","0.0","0","5978","0.699543096234308"
"app_app2","topic_topic3","0.0","0","5978","0.6684456521739176"
"app_app2","topic_topic9","0.0","0","5978","0.672462374581939"
"app_app2","topic_topic22","0.0","0","5978","0.6701472803347259"
"app_app2","topic_topic12","0.0","0","5978","0.6747759197324433"
"app_app2","topic_topic19","0.0","0","5978","0.699543096234308"
"app_app2","topic_topic3","0.0","0","5978","0.6684456521739176"
"app_app2","topic_topic9","0.0","0","5978","0.672462374581939"
"app_app2","topic_topic22","0.0","0","5978","0.6701472803347259"
"app_app2","topic_topic12","0.0","0","5978","0.6747759197324433"
"app_app2","topic_topic19","0.0","0","5978","0.699543096234308"
"app_app2","topic_topic3","0.0","0","5978","0.6684456521739176"
"app_app2","topic_topic9","0.0","0","5978","0.672462374581939"
"app_app2","topic_topic22","0.0","0","5978","0.6701472803347259"
"app_app1","topic_topic1","0.0","0","4902","3.875316053511714"
"app_app1","topic_topic14","0.0","0","4902","3.8905364016736437"
