"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic8/app_app6","RT","0","6887","22.195824634655533"
"app_app6","topic_topic26/app_app6","RT","0","6887","72.80033416875523"
"app_app6","topic_topic5/app_app6","RT","0","6887","33.4652870493992"
"app_app6","topic_topic20/app_app6","RT","0","6887","36.66"
"app_app6","topic_topic15/app_app6","RT","0","6887","35.95333333333333"
"app_app5","topic_topic1/app_app5","RT","0","8098","32.72666666666667"
"app_app5","topic_topic14/app_app5","RT","0","8098","37.483311081441926"
"app_app5","topic_topic7/app_app5","RT","0","8098","38.20151730678047"
"app_app5","topic_topic22/app_app5","RT","0","8098","64.94328607172643"
"app_app5","topic_topic19/app_app5","RT","0","8098","38.087901069518715"
"app_app4","topic_topic21/app_app4","AN","3","8572","48.26223776223776"
"app_app4","topic_topic27/app_app4","AN","3","8572","40.4358372456964"
"app_app4","topic_topic16/app_app4","AN","3","8572","39.99899598393574"
"app_app4","topic_topic5/app_app4","AN","3","8572","41.051444679351654"
"app_app4","topic_topic6/app_app4","AN","3","8572","40.241556954779625"
"app_app3","topic_topic3/app_app3","AN","3","8252","44.69186046511628"
"app_app3","topic_topic16/app_app3","AN","3","8252","34.433734939759034"
"app_app3","topic_topic27/app_app3","AN","3","8252","36.729655712050075"
"app_app3","topic_topic4/app_app3","AN","3","8252","32.157848324514994"
"app_app3","topic_topic1/app_app3","AN","3","8252","44.18374558303887"
"app_app3","topic_topic23/app_app3","AN","3","8252","39.360896986685354"
"app_app9","topic_topic12/app_app9","TS","2","5992","38.04994450610433"
"app_app9","topic_topic2/app_app9","TS","2","5992","43.861666666666665"
"app_app9","topic_topic29/app_app9","TS","2","5992","38.47"
"app_app9","topic_topic10/app_app9","TS","2","5992","36.54512032085562"
"app_app9","topic_topic22/app_app9","TS","2","5992","68.73227689741451"
"app_app8","topic_topic21/app_app8","RT","0","9298","36.39511653718091"
"app_app8","topic_topic9/app_app8","RT","0","9298","33.98367952522255"
"app_app8","topic_topic7/app_app8","RT","0","9298","33.51019440493125"
"app_app8","topic_topic28/app_app8","RT","0","9298","30.29144385026738"
"app_app8","topic_topic11/app_app8","RT","0","9298","31.885"
"app_app7","topic_topic2/app_app7","RT","0","9001","29.73"
"app_app7","topic_topic1/app_app7","RT","0","9001","33.516666666666666"
"app_app7","topic_topic25/app_app7","RT","0","9001","27.411569464201044"
"app_app7","topic_topic9/app_app7","RT","0","9001","31.398367952522253"
"app_app7","topic_topic17/app_app7","RT","0","9001","22.184133611691024"
"app_app7","topic_topic30/app_app7","RT","0","9001","32.41509433962264"
"app_app11","topic_topic10/app_app11","TS","2","8689","41.61998663101604"
"app_app11","topic_topic13/app_app11","TS","2","8689","55.39949958298582"
"app_app11","topic_topic29/app_app11","TS","2","8689","41.52"
"app_app11","topic_topic26/app_app11","TS","2","8689","75.63826232247285"
"app_app11","topic_topic6/app_app11","TS","2","8689","42.89689578713969"
"app_app10","topic_topic18/app_app10","TS","2","7191","32.94547477744807"
"app_app10","topic_topic13/app_app10","TS","2","7191","48.41534612176814"
"app_app10","topic_topic17/app_app10","TS","2","7191","30.16910229645094"
"app_app10","topic_topic12/app_app10","TS","2","7191","36.756936736958934"
"app_app15","topic_topic15/app_app15","VS","1","4119","30.578231292517007"
"app_app15","topic_topic30/app_app15","VS","1","4119","31.735062006764373"
"app_app15","topic_topic2/app_app15","VS","1","4119","41.08873720136519"
"app_app15","topic_topic24/app_app15","VS","1","4119","35.51809954751131"
"app_app15","topic_topic11/app_app15","VS","1","4119","38.10787671232877"
"app_app14","topic_topic20/app_app14","VS","1","8801","32.625"
"app_app14","topic_topic5/app_app14","VS","1","8801","33.55282890252215"
"app_app14","topic_topic28/app_app14","VS","1","8801","31.686643835616437"
"app_app14","topic_topic8/app_app14","VS","1","8801","31.020851063829788"
"app_app14","topic_topic24/app_app14","VS","1","8801","37.54977375565611"
"app_app13","topic_topic19/app_app13","VS","1","7605","34.49640534063677"
"app_app13","topic_topic2/app_app13","VS","1","7605","35.622866894197955"
"app_app13","topic_topic23/app_app13","VS","1","7605","31.38961038961039"
"app_app13","topic_topic4/app_app13","VS","1","7605","26.56388415672913"
"app_app13","topic_topic14/app_app13","VS","1","7605","43.80219028062971"
"app_app12","topic_topic18/app_app12","TS","2","6604","36.135385756676556"
"app_app12","topic_topic13/app_app12","TS","2","6604","57.809841534612175"
"app_app12","topic_topic7/app_app12","TS","2","6604","34.134186818397346"
"app_app12","topic_topic11/app_app12","TS","2","6604","36.81166666666667"
"app_app16","topic_topic16/app_app16","VS","1","8828","42.98592916060165"
"app_app16","topic_topic30/app_app16","VS","1","8828","36.240135287485906"
"app_app16","topic_topic25/app_app16","VS","1","8828","35.09738372093023"
"app_app16","topic_topic17/app_app16","VS","1","8828","31.62208067940552"
"app_app16","topic_topic14/app_app16","VS","1","8828","37.01984941820671"
"app_app2","topic_topic3/app_app2","AN","3","8265","43.444186046511625"
"app_app2","topic_topic19/app_app2","AN","3","8265","41.420120439249025"
"app_app2","topic_topic22/app_app2","AN","3","8265","63.719051799824406"
"app_app2","topic_topic9/app_app2","AN","3","8265","44.36991081814657"
"app_app2","topic_topic12/app_app2","AN","3","8265","47.15277777777778"
"app_app1","topic_topic26/app_app1","AN","3","5409","83.45498462889768"
"app_app1","topic_topic2/app_app1","AN","3","5409","49.2791519434629"
"app_app1","topic_topic1/app_app1","AN","3","5409","50.97879858657244"
"app_app1","topic_topic14/app_app1","AN","3","5409","45.63859649122807"
"app_app1","topic_topic21/app_app1","AN","3","5409","50.51748251748252"
