"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic15","RT","0","6875","17.686666666666667"
"app_app6","topic_topic26","RT","0","6875","38.09627459187945"
"app_app6","topic_topic5","RT","0","6875","15.002673796791443"
"app_app6","topic_topic8","RT","0","6875","10.435146443514645"
"app_app6","topic_topic20","RT","0","6875","19.086666666666666"
"app_app5","topic_topic1","RT","0","8083","16.95"
"app_app5","topic_topic14","RT","0","8083","14.567513368983958"
"app_app5","topic_topic19","RT","0","8083","13.61574539363484"
"app_app5","topic_topic7","RT","0","8083","14.613301662707839"
"app_app5","topic_topic22","RT","0","8083","33.80451127819549"
"app_app4","topic_topic5","AN","0","8994","13.876336898395722"
"app_app4","topic_topic6","AN","0","8994","12.286903440621531"
"app_app4","topic_topic16","AN","0","8994","12.218052256532067"
"app_app4","topic_topic27","AN","0","8994","12.249349684132293"
"app_app4","topic_topic21","AN","0","8994","15.822222222222223"
"app_app3","topic_topic1","AN","0","8690","16.803333333333335"
"app_app3","topic_topic23","AN","0","8690","11.769385026737968"
"app_app3","topic_topic3","AN","0","8690","14.165555555555555"
"app_app3","topic_topic16","AN","0","8690","12.770546318289787"
"app_app3","topic_topic27","AN","0","8690","12.26644370122631"
"app_app3","topic_topic4","AN","0","8690","10.23956594323873"
"app_app9","topic_topic2","TS","0","5982","13.096666666666666"
"app_app9","topic_topic12","TS","0","5982","15.567777777777778"
"app_app9","topic_topic29","TS","0","5982","21.38"
"app_app9","topic_topic10","TS","0","5982","12.811055276381909"
"app_app9","topic_topic22","TS","0","5982","34.96491228070175"
"app_app8","topic_topic28","RT","0","9281","12.114572864321609"
"app_app8","topic_topic9","RT","0","9281","12.499442586399109"
"app_app8","topic_topic7","RT","0","9281","13.905938242280286"
"app_app8","topic_topic21","RT","0","9281","17.102222222222224"
"app_app8","topic_topic11","RT","0","9281","12.908333333333333"
"app_app7","topic_topic1","RT","0","8986","19.89666666666667"
"app_app7","topic_topic25","RT","0","8986","12.04418052256532"
"app_app7","topic_topic2","RT","0","8986","13.893333333333333"
"app_app7","topic_topic17","RT","0","8986","9.47112970711297"
"app_app7","topic_topic9","RT","0","8986","12.370494240059458"
"app_app7","topic_topic30","RT","0","8986","15.011111111111111"
"app_app11","topic_topic26","TS","0","8674","37.86437840100461"
"app_app11","topic_topic13","TS","0","8674","24.89482470784641"
"app_app11","topic_topic29","TS","0","8674","18.79"
"app_app11","topic_topic6","TS","0","8674","14.120976692563818"
"app_app11","topic_topic10","TS","0","8674","14.029815745393634"
"app_app10","topic_topic12","TS","0","7179","14.54888888888889"
"app_app10","topic_topic13","TS","0","7179","24.73956594323873"
"app_app10","topic_topic18","TS","0","7179","11.825343738387216"
"app_app10","topic_topic17","TS","0","7179","10.097489539748954"
"app_app15","topic_topic2","VS","0","4202","16.18166666666667"
"app_app15","topic_topic15","VS","0","4202","13.763333333333334"
"app_app15","topic_topic24","VS","0","4202","12.855715871254162"
"app_app15","topic_topic11","VS","0","4202","12.885"
"app_app15","topic_topic30","VS","0","4202","14.778888888888888"
"app_app14","topic_topic24","VS","0","8973","14.801331853496116"
"app_app14","topic_topic5","VS","0","8973","15.643048128342246"
"app_app14","topic_topic28","VS","0","8973","12.67035175879397"
"app_app14","topic_topic8","VS","0","8973","11.743096234309624"
"app_app14","topic_topic20","VS","0","8973","17.81"
"app_app13","topic_topic14","VS","0","7775","16.056818181818183"
"app_app13","topic_topic2","VS","0","7775","15.245"
"app_app13","topic_topic23","VS","0","7775","14.168449197860962"
"app_app13","topic_topic19","VS","0","7775","12.83852596314908"
"app_app13","topic_topic4","VS","0","7775","10.37228714524207"
"app_app12","topic_topic13","TS","0","6594","26.237061769616027"
"app_app12","topic_topic18","TS","0","6594","12.22779635823114"
"app_app12","topic_topic7","TS","0","6594","13.826603325415677"
"app_app12","topic_topic11","TS","0","6594","12.865"
"app_app16","topic_topic14","VS","0","8996","15.296122994652407"
"app_app16","topic_topic25","VS","0","8996","14.229453681710213"
"app_app16","topic_topic16","VS","0","8996","15.54916864608076"
"app_app16","topic_topic17","VS","0","8996","11.652719665271967"
"app_app16","topic_topic30","VS","0","8996","15.133333333333333"
"app_app2","topic_topic12","AN","0","8673","16.43777777777778"
"app_app2","topic_topic19","AN","0","8673","14.617755443886097"
"app_app2","topic_topic3","AN","0","8673","16.444444444444443"
"app_app2","topic_topic9","AN","0","8673","14.085098476402825"
"app_app2","topic_topic22","AN","0","8673","36.14870509607352"
"app_app1","topic_topic1","AN","0","5685","20.176666666666666"
"app_app1","topic_topic14","AN","0","5685","16.634358288770052"
"app_app1","topic_topic2","AN","0","5685","17.08"
"app_app1","topic_topic26","AN","0","5685","40.54667224780243"
"app_app1","topic_topic21","AN","0","5685","21.985555555555557"
