"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic8/app_app6","RT","0","6885","40271.01879699248"
"app_app6","topic_topic26/app_app6","RT","0","6885","40316.45215211032"
"app_app6","topic_topic5/app_app6","RT","0","6885","40267.86982643525"
"app_app6","topic_topic20/app_app6","RT","0","6885","40237.32666666667"
"app_app6","topic_topic15/app_app6","RT","0","6885","40221.83666666667"
"app_app5","topic_topic1/app_app5","RT","0","8097","12769.023333333333"
"app_app5","topic_topic14/app_app5","RT","0","8097","12811.92189586115"
"app_app5","topic_topic7/app_app5","RT","0","8097","12803.919867235656"
"app_app5","topic_topic22/app_app5","RT","0","8097","12847.990825688074"
"app_app5","topic_topic19/app_app5","RT","0","8097","12806.860247408893"
"app_app4","topic_topic21/app_app4","AN","3","8543","126.35714285714286"
"app_app4","topic_topic27/app_app4","AN","3","8543","104.76255352277151"
"app_app4","topic_topic16/app_app4","AN","3","8543","100.055"
"app_app4","topic_topic5/app_app4","AN","3","8543","101.07248416608023"
"app_app4","topic_topic6/app_app4","AN","3","8543","109.76221306650972"
"app_app3","topic_topic3/app_app3","AN","3","8278","111.31111111111112"
"app_app3","topic_topic16/app_app3","AN","3","8278","87.4915"
"app_app3","topic_topic27/app_app3","AN","3","8278","100.65122615803814"
"app_app3","topic_topic4/app_app3","AN","3","8278","110.32716049382717"
"app_app3","topic_topic1/app_app3","AN","3","8278","114.90243902439025"
"app_app3","topic_topic23/app_app3","AN","3","8278","86.7208653175157"
"app_app9","topic_topic12/app_app9","TS","2","5991","120.87791342952275"
"app_app9","topic_topic2/app_app9","TS","2","5991","128.45666666666668"
"app_app9","topic_topic29/app_app9","TS","2","5991","115.46666666666667"
"app_app9","topic_topic10/app_app9","TS","2","5991","115.39618856569709"
"app_app9","topic_topic22/app_app9","TS","2","5991","163.3302752293578"
"app_app8","topic_topic21/app_app8","RT","0","9296","127.63041065482797"
"app_app8","topic_topic9/app_app8","RT","0","9296","109.61238872403561"
"app_app8","topic_topic7/app_app8","RT","0","9296","112.49881460407777"
"app_app8","topic_topic28/app_app8","RT","0","9296","110.85284280936455"
"app_app8","topic_topic11/app_app8","RT","0","9296","117.245"
"app_app7","topic_topic2/app_app7","RT","0","9000","105.145"
"app_app7","topic_topic1/app_app7","RT","0","9000","98.54333333333334"
"app_app7","topic_topic25/app_app7","RT","0","9000","100.7913703176861"
"app_app7","topic_topic9/app_app7","RT","0","9000","104.96661721068249"
"app_app7","topic_topic17/app_app7","RT","0","9000","102.1516290726817"
"app_app7","topic_topic30/app_app7","RT","0","9000","102.88901220865705"
"app_app11","topic_topic10/app_app11","TS","2","8687","48048.458709461716"
"app_app11","topic_topic13/app_app11","TS","2","8687","48054.16430358632"
"app_app11","topic_topic29/app_app11","TS","2","8687","47990.96"
"app_app11","topic_topic26/app_app11","TS","2","8687","48092.051399916425"
"app_app11","topic_topic6/app_app11","TS","2","8687","48040.2433481153"
"app_app10","topic_topic18/app_app10","TS","2","7190","107.79117210682493"
"app_app10","topic_topic13/app_app10","TS","2","7190","152.41201000834027"
"app_app10","topic_topic17/app_app10","TS","2","7190","104.55430242272348"
"app_app10","topic_topic12/app_app10","TS","2","7190","106.26859045504995"
"app_app15","topic_topic15/app_app15","VS","1","4133","92.81481481481481"
"app_app15","topic_topic30/app_app15","VS","1","4133","97.25113122171946"
"app_app15","topic_topic2/app_app15","VS","1","4133","123.0"
"app_app15","topic_topic24/app_app15","VS","1","4133","101.2094861660079"
"app_app15","topic_topic11/app_app15","VS","1","4133","93.80305602716469"
"app_app14","topic_topic20/app_app14","VS","1","8795","120.83276450511946"
"app_app14","topic_topic5/app_app14","VS","1","8795","119.9153005464481"
"app_app14","topic_topic28/app_app14","VS","1","8795","120.71915473755965"
"app_app14","topic_topic8/app_app14","VS","1","8795","120.36990998714101"
"app_app14","topic_topic24/app_app14","VS","1","8795","136.244494635799"
"app_app13","topic_topic19/app_app13","VS","1","7641","99.51024590163935"
"app_app13","topic_topic2/app_app13","VS","1","7641","111.79222972972973"
"app_app13","topic_topic23/app_app13","VS","1","7641","97.5398773006135"
"app_app13","topic_topic4/app_app13","VS","1","7641","104.32571912013536"
"app_app13","topic_topic14/app_app13","VS","1","7641","100.5835597826087"
"app_app12","topic_topic18/app_app12","TS","2","6604","111.93620178041543"
"app_app12","topic_topic13/app_app12","TS","2","6604","158.65971643035863"
"app_app12","topic_topic7/app_app12","TS","2","6604","109.06733048838312"
"app_app12","topic_topic11/app_app12","TS","2","6604","102.84"
"app_app16","topic_topic16/app_app16","VS","1","8843","90.91272902603664"
"app_app16","topic_topic30/app_app16","VS","1","8843","108.77036199095022"
"app_app16","topic_topic25/app_app16","VS","1","8843","116.927704997574"
"app_app16","topic_topic17/app_app16","VS","1","8843","107.65646258503402"
"app_app16","topic_topic14/app_app16","VS","1","8843","112.7289402173913"
"app_app2","topic_topic3/app_app2","AN","3","8294","136.96842105263158"
"app_app2","topic_topic19/app_app2","AN","3","8294","148.26905514576748"
"app_app2","topic_topic22/app_app2","AN","3","8294","202.645979020979"
"app_app2","topic_topic9/app_app2","AN","3","8294","147.25319891430786"
"app_app2","topic_topic12/app_app2","AN","3","8294","144.2957422324511"
"app_app1","topic_topic26/app_app1","AN","3","5413","28314.932776801405"
"app_app1","topic_topic2/app_app1","AN","3","5413","28325.110332749562"
"app_app1","topic_topic1/app_app1","AN","3","5413","28359.40418118467"
"app_app1","topic_topic14/app_app1","AN","3","5413","28174.191578947368"
"app_app1","topic_topic21/app_app1","AN","3","5413","28270.88992974239"
