"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic15","RT","0","6879","13.853333333333333"
"app_app6","topic_topic26","RT","0","6879","37.38184859891259"
"app_app6","topic_topic5","RT","0","6879","14.706078824315297"
"app_app6","topic_topic8","RT","0","6879","9.544123797574237"
"app_app6","topic_topic20","RT","0","6879","17.66"
"app_app5","topic_topic1","RT","0","8088","14.32"
"app_app5","topic_topic14","RT","0","8088","15.917167668670675"
"app_app5","topic_topic19","RT","0","8088","13.439906260462003"
"app_app5","topic_topic7","RT","0","8088","14.3670465337132"
"app_app5","topic_topic22","RT","0","8088","39.223706176961606"
"app_app4","topic_topic5","AN","0","8997","13.576486305945224"
"app_app4","topic_topic6","AN","0","8997","11.062153163152054"
"app_app4","topic_topic16","AN","0","8997","11.459164292497626"
"app_app4","topic_topic27","AN","0","8997","11.403789004457652"
"app_app4","topic_topic21","AN","0","8997","13.565555555555555"
"app_app3","topic_topic1","AN","0","8693","13.33"
"app_app3","topic_topic23","AN","0","8693","12.716766867067468"
"app_app3","topic_topic3","AN","0","8693","13.65"
"app_app3","topic_topic16","AN","0","8693","12.182811016144349"
"app_app3","topic_topic27","AN","0","8693","11.36849925705795"
"app_app3","topic_topic4","AN","0","8693","9.959933222036728"
"app_app9","topic_topic2","TS","0","5985","12.736666666666666"
"app_app9","topic_topic12","TS","0","5985","14.407777777777778"
"app_app9","topic_topic29","TS","0","5985","16.373333333333335"
"app_app9","topic_topic10","TS","0","5985","12.589889521258788"
"app_app9","topic_topic22","TS","0","5985","41.142737896494154"
"app_app8","topic_topic28","RT","0","9285","11.58486776029461"
"app_app8","topic_topic9","RT","0","9285","11.25817236255572"
"app_app8","topic_topic7","RT","0","9285","13.118708452041785"
"app_app8","topic_topic21","RT","0","9285","16.265555555555554"
"app_app8","topic_topic11","RT","0","9285","12.41"
"app_app7","topic_topic1","RT","0","8989","14.913333333333334"
"app_app7","topic_topic25","RT","0","8989","12.14102564102564"
"app_app7","topic_topic2","RT","0","8989","12.591666666666667"
"app_app7","topic_topic17","RT","0","8989","8.832705980761189"
"app_app7","topic_topic9","RT","0","8989","11.216567607726597"
"app_app7","topic_topic30","RT","0","8989","13.315555555555555"
"app_app11","topic_topic26","TS","0","8678","37.79130071099958"
"app_app11","topic_topic13","TS","0","8678","36.04507512520868"
"app_app11","topic_topic29","TS","0","8678","16.26"
"app_app11","topic_topic6","TS","0","8678","13.430632630410654"
"app_app11","topic_topic10","TS","0","8678","14.065282892534315"
"app_app10","topic_topic12","TS","0","7181","13.416666666666666"
"app_app10","topic_topic13","TS","0","7181","34.087646076794655"
"app_app10","topic_topic18","TS","0","7181","10.824665676077267"
"app_app10","topic_topic17","TS","0","7181","9.889585947302384"
"app_app15","topic_topic2","VS","0","4203","15.82"
"app_app15","topic_topic15","VS","0","4203","12.893333333333333"
"app_app15","topic_topic24","VS","0","4203","11.505268996117582"
"app_app15","topic_topic11","VS","0","4203","12.663333333333334"
"app_app15","topic_topic30","VS","0","4203","12.44111111111111"
"app_app14","topic_topic24","VS","0","8978","12.420410427066"
"app_app14","topic_topic5","VS","0","8978","15.034068136272545"
"app_app14","topic_topic28","VS","0","8978","12.166722464010713"
"app_app14","topic_topic8","VS","0","8978","10.861145964031786"
"app_app14","topic_topic20","VS","0","8978","14.166666666666666"
"app_app13","topic_topic14","VS","0","7779","15.434869739478957"
"app_app13","topic_topic2","VS","0","7779","14.103333333333333"
"app_app13","topic_topic23","VS","0","7779","15.440213760855043"
"app_app13","topic_topic19","VS","0","7779","12.01138265818547"
"app_app13","topic_topic4","VS","0","7779","11.208681135225376"
"app_app12","topic_topic13","TS","0","6596","36.086811352253754"
"app_app12","topic_topic18","TS","0","6596","11.201708766716196"
"app_app12","topic_topic7","TS","0","6596","13.165242165242166"
"app_app12","topic_topic11","TS","0","6596","12.885"
"app_app16","topic_topic14","VS","0","9000","14.244488977955912"
"app_app16","topic_topic25","VS","0","9000","14.442070275403609"
"app_app16","topic_topic16","VS","0","9000","14.368945868945868"
"app_app16","topic_topic17","VS","0","9000","11.029694688414889"
"app_app16","topic_topic30","VS","0","9000","13.305555555555555"
"app_app2","topic_topic12","AN","0","8677","15.342222222222222"
"app_app2","topic_topic19","AN","0","8677","14.298627385336458"
"app_app2","topic_topic3","AN","0","8677","16.27888888888889"
"app_app2","topic_topic9","AN","0","8677","13.718796433878158"
"app_app2","topic_topic22","AN","0","8677","42.0542570951586"
"app_app1","topic_topic1","AN","0","5688","16.44"
"app_app1","topic_topic14","AN","0","5688","16.664662658650634"
"app_app1","topic_topic2","AN","0","5688","16.086666666666666"
"app_app1","topic_topic26","AN","0","5688","39.93475533249686"
"app_app1","topic_topic21","AN","0","5688","19.63888888888889"
