top - 10:26:38 up 33 min,  1 user,  load average: 2,15, 1,62, 1,44
Tasks: 387 total,   1 running, 386 sleeping,   0 stopped,   0 zombie
%Cpu(s): 17,0 us,  5,9 sy,  0,0 ni, 76,3 id,  0,0 wa,  0,0 hi,  0,7 si,  0,0 st
MiB Mem :  31835,6 total,  22532,7 free,   4824,7 used,   4478,2 buff/cache
MiB Swap:   7628,0 total,   7628,0 free,      0,0 used.  25848,3 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  17488 root      20   0   11,8g 418292  28040 S 100,0   1,3   2:12.79 java
  15901 root      20   0 1304596   3216   2432 S   0,0   0,0   0:00.00 docker-+
  15916 root      20   0 1230608   3160   2372 S   0,0   0,0   0:00.00 docker-+
  15924 root      20   0 1230608   3072   2284 S   0,0   0,0   0:00.00 docker-+
  15938 root      20   0 1156876   3068   2280 S   0,0   0,0   0:00.00 docker-+
  15945 root      20   0 1230352   3292   2512 S   0,0   0,0   0:00.00 docker-+
  15959 root      20   0 1230608   3208   2416 S   0,0   0,0   0:00.00 docker-+
  15967 root      20   0 1156620   3160   2372 S   0,0   0,0   0:00.00 docker-+
  15980 root      20   0 1230608   3152   2364 S   0,0   0,0   0:00.00 docker-+
  15987 root      20   0 1230608   3200   2416 S   0,0   0,0   0:00.00 docker-+
  16002 root      20   0 1230608   3188   2400 S   0,0   0,0   0:00.00 docker-+
  16010 root      20   0 1230352   3132   2344 S   0,0   0,0   0:00.00 docker-+
  16024 root      20   0 1230352   3080   2288 S   0,0   0,0   0:00.00 docker-+
  16031 root      20   0 1230352   3168   2384 S   0,0   0,0   0:00.00 docker-+
  16046 root      20   0 1230352   3300   2524 S   0,0   0,0   0:00.00 docker-+
  16052 root      20   0 1230608   3188   2408 S   0,0   0,0   0:00.00 docker-+
  16068 root      20   0 1156876   3164   2380 S   0,0   0,0   0:00.00 docker-+
  16075 root      20   0 1230608   3264   2480 S   0,0   0,0   0:00.00 docker-+
  16089 root      20   0 1230608   3060   2276 S   0,0   0,0   0:00.00 docker-+
  16097 root      20   0 1230352   3228   2448 S   0,0   0,0   0:00.00 docker-+
  16112 root      20   0  720756  10144   7732 S   0,0   0,0   0:00.02 contain+
  16177 root      20   0 1403588  24772  16624 S   0,0   0,1   0:00.02 docker
  16258 root      20   0    6056   3832   3336 S   0,0   0,0   0:00.03 bash
  16281 root      20   0 1156876   3288   2508 S   0,0   0,0   0:00.00 docker-+
  16288 root      20   0 1156876   3164   2372 S   0,0   0,0   0:00.00 docker-+
  16302 root      20   0  720756   9576   7156 S   0,0   0,0   0:00.04 contain+
  16327 root      20   0    4116   3340   2888 S   0,0   0,0   0:00.04 bash
  16399 root      20   0 1403588  24628  16400 S   0,0   0,1   0:00.02 docker
  16445 root      20   0    4116   3404   2864 S   0,0   0,0   0:00.03 bash
  16467 root      20   0 1156876   3132   2344 S   0,0   0,0   0:00.00 docker-+
  16474 root      20   0 1156876   3068   2284 S   0,0   0,0   0:00.00 docker-+
  16487 root      20   0  720500  10376   7860 S   0,0   0,0   0:00.03 contain+
  16511 root      20   0    4116   3384   2936 S   0,0   0,0   0:00.03 bash
  16582 root      20   0 1403844  25208  16820 S   0,0   0,1   0:00.02 docker
  16662 root      20   0    4116   3472   2940 S   0,0   0,0   0:00.03 bash
  16685 root      20   0 1230608   3060   2272 S   0,0   0,0   0:00.00 docker-+
  16693 root      20   0 1230608   3128   2340 S   0,0   0,0   0:00.00 docker-+
  16707 root      20   0 1230608   3164   2368 S   0,0   0,0   0:00.00 docker-+
  16714 root      20   0 1082888   3076   2284 S   0,0   0,0   0:00.00 docker-+
  16728 root      20   0  720756  10540   8128 S   0,0   0,0   0:00.02 contain+
  16748 root      20   0    4116   3376   2932 S   0,0   0,0   0:00.03 bash
  16785 root      20   0 1403844  24264  16000 S   0,0   0,1   0:00.03 docker
  16831 root      20   0    4116   3380   2844 S   0,0   0,0   0:00.03 bash
  16853 root      20   0 1083144   3372   2592 S   0,0   0,0   0:00.00 docker-+
  16862 root      20   0 1083144   3068   2284 S   0,0   0,0   0:00.00 docker-+
  16895 root      20   0  720500   9332   7284 S   0,0   0,0   0:00.02 contain+
  16954 root      20   0    4116   3336   2888 S   0,0   0,0   0:00.03 bash
  17015 root      20   0    2372    496    432 S   0,0   0,0   0:00.00 erl_chi+
  17058 root      20   0 1403588  24388  16472 S   0,0   0,1   0:00.02 docker
  17103 root      20   0    4116   3440   2904 S   0,0   0,0   0:00.03 bash
  17119 root      20   0   18212   3672   3400 S   0,0   0,0   0:00.00 bash
  17122 root      20   0   18316   3680   3372 S   0,0   0,0   0:00.01 bash
  17125 root      20   0   18212   3700   3404 S   0,0   0,0   0:00.00 bash
  17128 root      20   0   18212   3652   3380 S   0,0   0,0   0:00.00 bash
  17131 root      20   0   18212   3552   3280 S   0,0   0,0   0:00.00 bash
  17268 root      20   0    2948   2316   1812 S   0,0   0,0   0:00.05 control+
  17383 root      20   0   12,3g 420400  29216 S   0,0   1,3   0:19.03 java
  17420 root      20   0    2484    572    508 S   0,0   0,0   0:00.00 sh
  17421 root      20   0    2236    560    496 S   0,0   0,0   0:00.01 memsup
  17422 root      20   0    2368    500    436 S   0,0   0,0   0:00.00 cpu_sup
  17425 root      20   0    4556   1012    840 S   0,0   0,0   0:00.00 erlang_+
  17426 root      20   0    4556   1060    892 S   0,0   0,0   0:00.00 erlang_+
  17427 root      20   0    4556   1072    900 S   0,0   0,0   0:00.00 erlang_+
  17428 root      20   0    4556   1072    900 S   0,0   0,0   0:00.00 erlang_+
  17429 root      20   0    4556   1008    836 S   0,0   0,0   0:00.00 erlang_+
  17430 root      20   0    4556   1124    952 S   0,0   0,0   0:00.00 erlang_+
  17431 root      20   0    4556   1072    900 S   0,0   0,0   0:00.00 erlang_+
  17432 root      20   0    4556   1064    892 S   0,0   0,0   0:00.00 erlang_+
  17536 root      20   0    3716    880    804 S   0,0   0,0   0:00.00 inet_ge+
  17537 root      20   0    3932   1728   1592 S   0,0   0,0   0:00.00 inet_ge+
  17538 root      20   0   20572   4740   4016 S   0,0   0,0   0:00.00 sudo
  17539 root      20   0 1403268  24400  16368 S   0,0   0,1   0:00.02 docker
  17585 root      20   0    4232   3536   2984 S   0,0   0,0   0:00.03 bash
  17593 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
  17596 root      20   0   20572   4728   4008 S   0,0   0,0   0:00.00 sudo
  17597 root      20   0 1402756  23876  16200 S   0,0   0,1   0:00.02 docker
  17644 root      20   0    4228   3452   2900 S   0,0   0,0   0:00.02 bash
  17783 root      20   0   25000   5404   1736 S   0,0   0,0   0:00.00 systemd+
