"app, topic, category, priority, msgreceived, responsetime"
"app_app16","topic_topic14/app_app16","VS","0","9009","40.989319092122834"
"app_app2","topic_topic3/app_app2","AN","0","8688","41.71587125416204"
"app_app2","topic_topic19/app_app2","AN","0","8688","49.92611166833835"
"app_app2","topic_topic22/app_app2","AN","0","8688","84.33944954128441"
"app_app2","topic_topic9/app_app2","AN","0","8688","49.69881305637982"
"app_app2","topic_topic12/app_app2","AN","0","8688","43.07991120976693"
"app_app1","topic_topic26/app_app1","AN","0","5691","86.10823234433765"
"app_app1","topic_topic2/app_app1","AN","0","5691","48.321666666666665"
"app_app1","topic_topic1/app_app1","AN","0","5691","46.57333333333333"
"app_app1","topic_topic14/app_app1","AN","0","5691","46.893858477970625"
"app_app1","topic_topic21/app_app1","AN","0","5691","53.61666666666667"
