top - 15:28:20 up  4:25,  1 user,  load average: 2,42, 2,75, 2,22
Tasks: 389 total,   1 running, 388 sleeping,   0 stopped,   0 zombie
%Cpu(s): 13,6 us,  0,8 sy,  0,0 ni, 85,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
MiB Mem :  31835,6 total,  20859,3 free,   4557,7 used,   6418,6 buff/cache
MiB Swap:   7628,0 total,   7628,0 free,      0,0 used.  26111,6 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  69311 root      20   0   11,8g 193256  28516 S 100,0   0,6   1:49.03 java
  67461 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworke+
  67462 root      20   0       0      0      0 I   0,0   0,0   0:00.04 kworke+
  67463 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworke+
  67520 root      20   0       0      0      0 I   0,0   0,0   0:00.02 kworke+
  67521 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworke+
  67582 root      20   0       0      0      0 I   0,0   0,0   0:00.02 kworke+
  67584 satrai    20   0  211792  40616  32888 S   0,0   0,1   0:00.07 RDD Pr+
  67649 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworke+
  67724 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworke+
  67735 root      20   0   20568   4652   3948 S   0,0   0,0   0:00.00 sudo
  67736 root      20   0   51076  32972  11648 S   0,0   0,1   0:00.51 python3
  67740 root      20   0   18212   3620   3348 S   0,0   0,0   0:00.00 bash
  67756 root      20   0 1230608   3384   2600 S   0,0   0,0   0:00.00 docker+
  67763 root      20   0 1230608   3152   2364 S   0,0   0,0   0:00.00 docker+
  67778 root      20   0 1156876   3348   2564 S   0,0   0,0   0:00.00 docker+
  67785 root      20   0 1156876   3388   2608 S   0,0   0,0   0:00.00 docker+
  67798 root      20   0 1156876   3144   2356 S   0,0   0,0   0:00.00 docker+
  67805 root      20   0 1156876   3188   2404 S   0,0   0,0   0:00.00 docker+
  67818 root      20   0 1230608   3204   2416 S   0,0   0,0   0:00.00 docker+
  67825 root      20   0 1156876   3176   2384 S   0,0   0,0   0:00.00 docker+
  67839 root      20   0 1156876   3164   2380 S   0,0   0,0   0:00.00 docker+
  67846 root      20   0 1156876   3224   2444 S   0,0   0,0   0:00.00 docker+
  67859 root      20   0 1230608   3124   2340 S   0,0   0,0   0:00.00 docker+
  67866 root      20   0 1083144   3172   2384 S   0,0   0,0   0:00.00 docker+
  67879 root      20   0 1230608   3088   2292 S   0,0   0,0   0:00.00 docker+
  67886 root      20   0 1230608   3064   2276 S   0,0   0,0   0:00.00 docker+
  67901 root      20   0 1230608   3064   2280 S   0,0   0,0   0:00.00 docker+
  67908 root      20   0 1230608   3220   2428 S   0,0   0,0   0:00.00 docker+
  67923 root      20   0 1083144   3164   2380 S   0,0   0,0   0:00.00 docker+
  67929 root      20   0 1156876   3156   2368 S   0,0   0,0   0:00.00 docker+
  67942 root      20   0 1230608   3144   2356 S   0,0   0,0   0:00.00 docker+
  67950 root      20   0 1230608   3148   2360 S   0,0   0,0   0:00.00 docker+
  67964 root      20   0  720756   9916   7608 S   0,0   0,0   0:00.02 contai+
  67987 root      20   0 3641576 243188  91232 S   0,0   0,7   0:11.75 beam.s+
  68031 root      20   0 1403012  24372  16636 S   0,0   0,1   0:00.02 docker
  68109 root      20   0    6056   3816   3328 S   0,0   0,0   0:00.03 bash
  68134 root      20   0 1156876   3136   2332 S   0,0   0,0   0:00.00 docker+
  68141 root      20   0 1083144   3176   2384 S   0,0   0,0   0:00.00 docker+
  68154 root      20   0  720756   9600   7284 S   0,0   0,0   0:00.04 contai+
  68175 root      20   0    4116   3356   2904 S   0,0   0,0   0:00.03 bash
  68250 root      20   0 1329280  24492  16460 S   0,0   0,1   0:00.01 docker
  68295 root      20   0    4116   3508   2968 S   0,0   0,0   0:00.03 bash
  68318 root      20   0 1230608   3152   2364 S   0,0   0,0   0:00.00 docker+
  68326 root      20   0 1156620   3292   2496 S   0,0   0,0   0:00.00 docker+
  68340 root      20   0  720500   9632   7164 S   0,0   0,0   0:00.04 contai+
  68361 root      20   0    4116   3264   2816 S   0,0   0,0   0:00.03 bash
  68395 root      20   0 1329280  23704  15980 S   0,0   0,1   0:00.02 docker
  68455 root      20   0    4116   3504   2972 S   0,0   0,0   0:00.03 bash
  68530 root      20   0 1156876   3128   2344 S   0,0   0,0   0:00.00 docker+
  68537 root      20   0 1230608   3156   2364 S   0,0   0,0   0:00.00 docker+
  68551 root      20   0 1156876   3236   2452 S   0,0   0,0   0:00.00 docker+
  68558 root      20   0 1230608   3164   2376 S   0,0   0,0   0:00.00 docker+
  68573 root      20   0  720756   9752   7544 S   0,0   0,0   0:00.03 contai+
  68596 root      20   0    4116   3432   2988 S   0,0   0,0   0:00.03 bash
  68633 root      20   0 1402756  23632  15972 S   0,0   0,1   0:00.02 docker
  68681 root      20   0    4116   3552   3012 S   0,0   0,0   0:00.03 bash
  68702 root      20   0 1083144   3160   2368 S   0,0   0,0   0:00.00 docker+
  68708 root      20   0 1230608   3296   2512 S   0,0   0,0   0:00.00 docker+
  68723 root      20   0  720756  10136   7936 S   0,0   0,0   0:00.05 contai+
  68744 root      20   0    4116   3296   2848 S   0,0   0,0   0:00.03 bash
  68879 root      20   0    2372    496    436 S   0,0   0,0   0:00.00 erl_ch+
  68882 root      20   0 1403012  23244  15780 S   0,0   0,1   0:00.03 docker
  68955 root      20   0    4116   3440   2904 S   0,0   0,0   0:00.04 bash
  68971 root      20   0   18212   3548   3276 S   0,0   0,0   0:00.00 bash
  68974 root      20   0   18316   3592   3280 S   0,0   0,0   0:00.01 bash
  68977 root      20   0   18212   3576   3280 S   0,0   0,0   0:00.01 bash
  68980 root      20   0   18212   3620   3348 S   0,0   0,0   0:00.00 bash
  68983 root      20   0   18212   3568   3296 S   0,0   0,0   0:00.00 bash
  69121 root      20   0    2948   2220   1716 S   0,0   0,0   0:00.05 contro+
  69236 root      20   0   12,3g 406676  29288 S   0,0   1,2   0:18.73 java
  69273 root      20   0    2484    576    508 S   0,0   0,0   0:00.00 sh
  69274 root      20   0    2236    560    496 S   0,0   0,0   0:00.01 memsup
  69275 root      20   0    2368    556    496 S   0,0   0,0   0:00.00 cpu_sup
  69285 root      20   0    4556   1132    960 S   0,0   0,0   0:00.00 erlang+
  69286 root      20   0    4556   1124    956 S   0,0   0,0   0:00.00 erlang+
  69287 root      20   0    4556   1136    964 S   0,0   0,0   0:00.00 erlang+
  69288 root      20   0    4556   1140    964 S   0,0   0,0   0:00.00 erlang+
  69289 root      20   0    4556   1072    900 S   0,0   0,0   0:00.00 erlang+
  69290 root      20   0    4556   1076    900 S   0,0   0,0   0:00.00 erlang+
  69291 root      20   0    4556   1140    964 S   0,0   0,0   0:00.00 erlang+
  69292 root      20   0    4556   1132    964 S   0,0   0,0   0:00.00 erlang+
  69398 root      20   0    3716    760    680 S   0,0   0,0   0:00.00 inet_g+
  69399 root      20   0    3932   1788   1648 S   0,0   0,0   0:00.00 inet_g+
  69400 root      20   0   20576   4736   4020 S   0,0   0,0   0:00.00 sudo
  69401 root      20   0 1403012  23596  15808 S   0,0   0,1   0:00.02 docker
  69447 root      20   0    4232   3472   2924 S   0,0   0,0   0:00.03 bash
  69466 root      20   0   20572   4628   3908 S   0,0   0,0   0:00.00 sudo
  69467 root      20   0 1402756  23520  15724 S   0,0   0,1   0:00.03 docker
  69514 root      20   0    4228   3504   2956 S   0,0   0,0   0:00.03 bash
  69522 root      20   0   11,2g 101364  27692 S   0,0   0,3   0:03.09 java
  69578 root      20   0   11,3g  93952  27664 S   0,0   0,3   0:02.36 java
  69717 satrai    20   0   20760   4036   3312 R   0,0   0,0   0:00.00 top
