"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic15","RT","0","1246","9209.072727272727"
"app_app6","topic_topic26","RT","0","1246","9302.780092592593"
"app_app6","topic_topic5","RT","0","1246","9250.69372693727"
"app_app6","topic_topic8","RT","0","1246","9214.390300230947"
"app_app6","topic_topic20","RT","0","1246","9225.254545454545"
"app_app5","topic_topic1","RT","0","8086","1273.2233333333334"
"app_app5","topic_topic14","RT","0","8086","1283.688710754843"
"app_app5","topic_topic19","RT","0","8086","1284.381111855325"
"app_app5","topic_topic7","RT","0","8086","1286.3197149643706"
"app_app5","topic_topic22","RT","0","8086","1326.2470784641068"
"app_app4","topic_topic5","AN","0","8995","71.3560454241817"
"app_app4","topic_topic6","AN","0","8995","81.5416204217536"
"app_app4","topic_topic16","AN","0","8995","69.06270783847981"
"app_app4","topic_topic27","AN","0","8995","75.92790784095132"
"app_app4","topic_topic21","AN","0","8995","93.09666666666666"
"app_app3","topic_topic1","AN","0","8691","82.06666666666666"
"app_app3","topic_topic23","AN","0","8691","64.35203740814963"
"app_app3","topic_topic3","AN","0","8691","83.11111111111111"
"app_app3","topic_topic16","AN","0","8691","63.34964370546318"
"app_app3","topic_topic27","AN","0","8691","74.15867707172055"
"app_app3","topic_topic4","AN","0","8691","82.85392320534224"
"app_app9","topic_topic2","TS","0","5983","84.41333333333333"
"app_app9","topic_topic12","TS","0","5983","88.25666666666666"
"app_app9","topic_topic29","TS","0","5983","81.60333333333334"
"app_app9","topic_topic10","TS","0","5983","80.92026800670017"
"app_app9","topic_topic22","TS","0","5983","131.2813021702838"
"app_app8","topic_topic28","RT","0","9282","80.26255860683189"
"app_app8","topic_topic9","RT","0","9282","83.22853957636566"
"app_app8","topic_topic7","RT","0","9282","83.36959619952493"
"app_app8","topic_topic21","RT","0","9282","98.77"
"app_app8","topic_topic11","RT","0","9282","87.56"
"app_app7","topic_topic1","RT","0","8986","80.09333333333333"
"app_app7","topic_topic25","RT","0","8986","75.22280285035629"
"app_app7","topic_topic2","RT","0","8986","79.37333333333333"
"app_app7","topic_topic17","RT","0","8986","75.21004184100418"
"app_app7","topic_topic9","RT","0","8986","81.08621330360461"
"app_app7","topic_topic30","RT","0","8986","82.31222222222222"
"app_app11","topic_topic26","TS","0","8675","17767.24769874477"
"app_app11","topic_topic13","TS","0","8675","17742.09933222037"
"app_app11","topic_topic29","TS","0","8675","17710.583333333332"
"app_app11","topic_topic6","TS","0","8675","17718.801331853498"
"app_app11","topic_topic10","TS","0","8675","17730.653936348408"
"app_app10","topic_topic12","TS","0","7179","80.87555555555555"
"app_app10","topic_topic13","TS","0","7179","119.60350584307179"
"app_app10","topic_topic18","TS","0","7179","77.00111482720179"
"app_app10","topic_topic17","TS","0","7179","72.39205020920502"
"app_app15","topic_topic2","VS","0","4202","84.07833333333333"
"app_app15","topic_topic15","VS","0","4202","67.43"
"app_app15","topic_topic24","VS","0","4202","71.23973362930077"
"app_app15","topic_topic11","VS","0","4202","79.07833333333333"
"app_app15","topic_topic30","VS","0","4202","77.59777777777778"
"app_app14","topic_topic24","VS","0","8975","101.20255271920088"
"app_app14","topic_topic5","VS","0","8975","87.36606546426185"
"app_app14","topic_topic28","VS","0","8975","84.53415941058272"
"app_app14","topic_topic8","VS","0","8975","85.8907949790795"
"app_app14","topic_topic20","VS","0","8975","90.53"
"app_app13","topic_topic14","VS","0","7778","74.71943887775551"
"app_app13","topic_topic2","VS","0","7778","82.52666666666667"
"app_app13","topic_topic23","VS","0","7778","74.36205744822979"
"app_app13","topic_topic19","VS","0","7778","73.14400535833892"
"app_app13","topic_topic4","VS","0","7778","80.59849749582638"
"app_app12","topic_topic13","TS","0","6594","121.1669449081803"
"app_app12","topic_topic18","TS","0","6594","78.47714604236343"
"app_app12","topic_topic7","TS","0","6594","74.76342042755344"
"app_app12","topic_topic11","TS","0","6594","73.85666666666667"
"app_app16","topic_topic14","VS","0","8997","82.60253841015364"
"app_app16","topic_topic25","VS","0","8997","75.20665083135393"
"app_app16","topic_topic16","VS","0","8997","81.29073634204275"
"app_app16","topic_topic17","VS","0","8997","80.41380753138075"
"app_app16","topic_topic30","VS","0","8997","83.07111111111111"
"app_app2","topic_topic12","AN","0","8675","100.50777777777778"
"app_app2","topic_topic19","AN","0","8675","101.18184862692566"
"app_app2","topic_topic3","AN","0","8675","97.98555555555555"
"app_app2","topic_topic9","AN","0","8675","103.38610182088443"
"app_app2","topic_topic22","AN","0","8675","146.2270450751252"
"app_app1","topic_topic1","AN","0","5687","8209.123333333333"
"app_app1","topic_topic14","AN","0","5687","8230.02004008016"
"app_app1","topic_topic2","AN","0","5687","8223.636666666667"
"app_app1","topic_topic26","AN","0","5687","8271.594142259415"
"app_app1","topic_topic21","AN","0","5687","8241.555555555555"
