"app, topic, category, priority, msgreceived, responsetime"
"app_app6","topic_topic8/app_app6","RT","0","6886","16.494152046783626"
"app_app6","topic_topic26/app_app6","RT","0","6886","48.1265664160401"
"app_app6","topic_topic5/app_app6","RT","0","6886","23.050066755674234"
"app_app6","topic_topic20/app_app6","RT","0","6886","22.88"
"app_app6","topic_topic15/app_app6","RT","0","6886","19.11"
"app_app5","topic_topic1/app_app5","RT","0","8096","18.906666666666666"
"app_app5","topic_topic14/app_app5","RT","0","8096","18.731642189586115"
"app_app5","topic_topic7/app_app5","RT","0","8096","20.603415559772294"
"app_app5","topic_topic22/app_app5","RT","0","8096","47.49457881567973"
"app_app5","topic_topic19/app_app5","RT","0","8096","21.86960882647944"
"app_app4","topic_topic21/app_app4","AN","0","9007","20.76248612652608"
"app_app4","topic_topic27/app_app4","AN","0","9007","17.07418397626113"
"app_app4","topic_topic16/app_app4","AN","0","9007","20.002846299810248"
"app_app4","topic_topic5/app_app4","AN","0","9007","14.847129506008011"
"app_app4","topic_topic6/app_app4","AN","0","9007","16.046563192904657"
"app_app3","topic_topic3/app_app3","AN","0","8702","19.30521642619312"
"app_app3","topic_topic16/app_app3","AN","0","8702","17.08159392789374"
"app_app3","topic_topic27/app_app3","AN","0","8702","15.318249258160238"
"app_app3","topic_topic4/app_app3","AN","0","8702","12.990825688073395"
"app_app3","topic_topic1/app_app3","AN","0","8702","21.923333333333332"
"app_app3","topic_topic23/app_app3","AN","0","8702","17.994659546061417"
"app_app9","topic_topic12/app_app9","TS","0","5991","18.39955604883463"
"app_app9","topic_topic2/app_app9","TS","0","5991","13.485"
"app_app9","topic_topic29/app_app9","TS","0","5991","19.75"
"app_app9","topic_topic10/app_app9","TS","0","5991","16.059177532597793"
"app_app9","topic_topic22/app_app9","TS","0","5991","53.69724770642202"
"app_app8","topic_topic21/app_app8","RT","0","9296","23.005549389567147"
"app_app8","topic_topic9/app_app8","RT","0","9296","16.765949554896142"
"app_app8","topic_topic7/app_app8","RT","0","9296","20.387096774193548"
"app_app8","topic_topic28/app_app8","RT","0","9296","14.639919759277834"
"app_app8","topic_topic11/app_app8","RT","0","9296","17.523333333333333"
"app_app7","topic_topic2/app_app7","RT","0","8999","11.976666666666667"
"app_app7","topic_topic1/app_app7","RT","0","8999","19.17"
"app_app7","topic_topic25/app_app7","RT","0","8999","14.705882352941176"
"app_app7","topic_topic9/app_app7","RT","0","8999","15.489243323442137"
"app_app7","topic_topic17/app_app7","RT","0","8999","20.208855472013365"
"app_app7","topic_topic30/app_app7","RT","0","8999","20.825749167591564"
"app_app11","topic_topic10/app_app11","TS","0","8688","17.770310932798395"
"app_app11","topic_topic13/app_app11","TS","0","8688","38.06839032527106"
"app_app11","topic_topic29/app_app11","TS","0","8688","21.263333333333332"
"app_app11","topic_topic26/app_app11","TS","0","8688","36.80952380952381"
"app_app11","topic_topic6/app_app11","TS","0","8688","18.65410199556541"
"app_app10","topic_topic18/app_app10","TS","0","7190","14.747032640949556"
"app_app10","topic_topic13/app_app10","TS","0","7190","25.10091743119266"
"app_app10","topic_topic17/app_app10","TS","0","7190","15.69423558897243"
"app_app10","topic_topic12/app_app10","TS","0","7190","18.92563817980022"
"app_app15","topic_topic15/app_app15","VS","0","4205","18.72"
"app_app15","topic_topic30/app_app15","VS","0","4205","14.873473917869035"
"app_app15","topic_topic2/app_app15","VS","0","4205","23.05666666666667"
"app_app15","topic_topic24/app_app15","VS","0","4205","18.054323725055433"
"app_app15","topic_topic11/app_app15","VS","0","4205","14.925"
"app_app14","topic_topic20/app_app14","VS","0","8987","16.223333333333333"
"app_app14","topic_topic5/app_app14","VS","0","8987","19.062082777036046"
"app_app14","topic_topic28/app_app14","VS","0","8987","17.54864593781344"
"app_app14","topic_topic8/app_app14","VS","0","8987","12.185463659147869"
"app_app14","topic_topic24/app_app14","VS","0","8987","16.15410199556541"
"app_app13","topic_topic19/app_app13","VS","0","7786","14.497492477432298"
"app_app13","topic_topic2/app_app13","VS","0","7786","18.928333333333335"
"app_app13","topic_topic23/app_app13","VS","0","7786","14.92256341789052"
"app_app13","topic_topic4/app_app13","VS","0","7786","17.06422018348624"
"app_app13","topic_topic14/app_app13","VS","0","7786","24.683578104138853"
"app_app12","topic_topic18/app_app12","TS","0","6603","17.105712166172108"
"app_app12","topic_topic13/app_app12","TS","0","6603","47.16096747289408"
"app_app12","topic_topic7/app_app12","TS","0","6603","14.400853889943074"
"app_app12","topic_topic11/app_app12","TS","0","6603","11.328333333333333"
"app_app16","topic_topic16/app_app16","VS","0","9009","15.018975332068312"
"app_app16","topic_topic30/app_app16","VS","0","9009","18.498335183129857"
"app_app16","topic_topic25/app_app16","VS","0","9009","21.118595825426944"
"app_app16","topic_topic17/app_app16","VS","0","9009","11.998329156223893"
"app_app16","topic_topic14/app_app16","VS","0","9009","22.88384512683578"
"app_app2","topic_topic3/app_app2","AN","0","8688","17.53829078801332"
"app_app2","topic_topic19/app_app2","AN","0","8688","18.571715145436308"
"app_app2","topic_topic22/app_app2","AN","0","8688","37.9883236030025"
"app_app2","topic_topic9/app_app2","AN","0","8688","19.23887240356083"
"app_app2","topic_topic12/app_app2","AN","0","8688","22.60266370699223"
"app_app1","topic_topic26/app_app1","AN","0","5693","45.16040100250627"
"app_app1","topic_topic2/app_app1","AN","0","5693","17.991666666666667"
"app_app1","topic_topic1/app_app1","AN","0","5693","21.563333333333333"
"app_app1","topic_topic14/app_app1","AN","0","5693","19.22897196261682"
"app_app1","topic_topic21/app_app1","AN","0","5693","20.446170921198668"
